id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
34240,,e-tender (NIT) Reference No.- 09/SHSB/Pathology Service/2024-25 (Selection of agency to Provide Pathology Services at Designated Government Healthcare Facilities in Hub and Spoke model in the state of Bihar),"42e-tender (NIT) Reference No.- 09/SHSB/Pathology Service/2024-25 (Selection of agency to Provide Pathology Services at Designated Government Healthcare Facilities in Hub and Spoke model in the state of Bihar)**  Bid Submission Start Date & Time - 23/08/2024 (Friday) from 11.00 AM**  Last Date & Time for submission (upload) of online bidding document -03/10/2024 (Thursday) till 05:00 PM**  Last Date & Time for submission of EMD (Online Mode/Offline Mode) -03/10/2024 (Thursday) till 05:00 PM**  Last Date & Time for submission of EMD in the form of BG (Offline Mode) -04/10/2024 (Friday) till 04:00 PM**  Time, Date of opening of Technical Bid - 04/10/2024 (Friday) at 05:00 PM**  Time, Date of opening of Financial Bid -   To be announced**  Pre-bid meeting (Date & time) - 30/08/2024 (Friday) at 11:30 AM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Proceeding (PAC) : E-Tender(NIT) Reference No.:-09/SH",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1724331271.pdf,2024-08-23T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34241,,"e-tender (NIT) Reference No.- 06/SHSB/Drugcell/SCM/2024-25 (Hiring of Transport Services to Transport  Drugs, Consumables, Family Planning Commodities & Other Supplies in the State of Bihar)","43e-tender (NIT) Reference No.- 06/SHSB/Drugcell/SCM/2024-25 (Hiring of Transport Services to Transport  Drugs, Consumables, Family Planning Commodities & Other Supplies in the State of Bihar)**  Last Date & Time for submission (upload) of online bidding document -11/09/2024 (Wednesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 12/09/2024 (Thursday) at 03:00 PM**  Time, Date of opening of Financial Bid -To be announced**  Pre-bid meeting (Date & time) - 27/08/2024 (Tuesday) at 03:00 PM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Important Information regarding Cancellation of Notice Inviting Tender : E-Tender(NIT) Reference No.:-06/SHSB/Drug Cell/SCM/2024-25Minutes of Technical Committee Meeting : E-Tender(NIT) Reference No.:-06/SHSB/Drug Cell/SCM/2024-25Minutes of Pre Bid Meeting : e-tender (NIT) Reference No.- 06/SHSB/Drugcell/SCM/2024-25Corrigendum-1 : e-tender (NIT) Reference",Transport,Transport,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1724241961.pdf,2024-09-11T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34242,,e-tender (NIT) Reference No.: - 05/SHSB/Physiotherapy Services/2024-25 (Selection of agency to provide Physiotherapy services at Sub Division/Block-level Government Healthcare Facilities in the State of Bihar),"44e-tender (NIT) Reference No.: - 05/SHSB/Physiotherapy Services/2024-25 (Selection of agency to provide Physiotherapy services at Sub Division/Block-level Government Healthcare Facilities in the State of Bihar)**  Bid Submission Start Date & Time - 16/08/2024 (Friday)**  Last Date & Time for submission (upload) of online bidding document -17/09/2024 (Tuesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 18/09/2024 (Wednesday) at 01:00 PM**  Time, Date of opening of Financial Bid -   To be announced**  Pre-bid meeting (Date & time) - 23/08/2024 (Friday) at 11:30 AM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Click here to join pre-bid meeting in online mode Dated: 23.08.2024 at 11:30 AM.Cancellation Notice : e-tender (NIT) Reference No.- 05/SHSB/Physiotherapy Services/2024-25Proceeding : e-tender (NIT) Reference No.- 05/SHSB/Physiotherapy Services/2024-25Technical Evaluation : e-ten",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1723528175.pdf,2024-08-16T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34243,,e-tender (NIT) Reference No.: - 04/SHSB/Spectacles/2024-25 (Selection of agency to provide spectacles to the eligible people screened and identified at Government Healthcare Facilities in the state of Bihar ),"45e-tender (NIT) Reference No.: - 04/SHSB/Spectacles/2024-25 (Selection of agency to provide spectacles to the eligible people screened and identified at Government Healthcare Facilities in the state of Bihar )**  Bid Submission Start Date & Time - 14/08/2024 (Wednesday)**  Last Date & Time for submission (upload) of online bidding document -05/09/2024 (Thursday) till 05:00 PM**  Time, Date of opening of Technical Bid - 06/09/2024 (Monday) at 01:00 PM**  Time, Date of opening of Financial Bid -   To be announced**  Pre-bid meeting (Date & time) - 21/08/2024 (Wednesday) at 11:30 AM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Click here to join pre-bid meeting in online mode Dated: 21.08.2024 at 11:30 AM.Important Information regarding Cancellation of Notice Inviting Tender : E-Tender(NIT) Reference No.:-04/SHSB/Spectacles /2024-25Corrigendum-1: e-tender (NIT):- 04/SHSB/Spectacles/2024-25Minutes o",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1723528083.pdf,2024-08-14T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34244,,"e-tender (NIT) Reference No. 02/SHSB/IEC/2024-25 (Re-Tender for selection of Agency for Rate Contract for Composing, Printing & Supply of Sickle Cell Status ID Card)","46e-tender (NIT) Reference No. 02/SHSB/IEC/2024-25 (Re-Tender for selection of Agency for Rate Contract for Composing, Printing & Supply of Sickle Cell Status ID Card)**  Bid Submission Start Date & Time - 04/07/2024 (Thursday)**  Last Date & Time for submission (upload) of online bidding document -24/07/2024 (Wednesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 25/07/2024 (Thursday) at 03:00 PM**  Time, Date of opening of Financial Bid -   To be announced**  Pre-bid meeting (Date & time) - 10/07/2024 (Wednesday) at 11:00 AM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Cancellation Notice: e-tender (NIT): - 02/SHSB/IEC/2024-25Proceeding (PAC) : e-tender (NIT):- 02/SHSB/IEC/2024-25Proceeding (Technical) : e-tender (NIT) Reference No. 02/SHSB/IEC/2024-25",UP,Social Welfare,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1723102666.pdf,2024-07-04T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34245,,"e-tender (NIT) Reference No.- 03/SHSB/Drugcell/SCM/2024-25 (Hiring of Transport Services to Transport  Drugs, Consumables, Family Planning Commodities & Other Supplies in the State of Bihar)","47e-tender (NIT) Reference No.- 03/SHSB/Drugcell/SCM/2024-25 (Hiring of Transport Services to Transport  Drugs, Consumables, Family Planning Commodities & Other Supplies in the State of Bihar)**  Bid Submission Start Date & Time - 11/07/2024 (Thursday)**  Last Date & Time for submission (upload) of online bidding document -07/08/2024 (Wednesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 08/08/2024 (Thursday) at 03:00 PM**  Time, Date of opening of Financial Bid -To be announced**  Pre-bid meeting (Date & time) - 16/07/2024 (Tuesday) at 03:00 PM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Cancellation Notice : e-tender (NIT) Reference No.- 03/SHSB/Drugcell/SCM/2024-25Minutes of Technical Committee  : e-tender (NIT) Reference No.- 03/SHSB/Drugcell/SCM/2024-25Corrigendum : e-tender (NIT) Reference No.- 03/SHSB/Drugcell/SCM/2024-25",Transport,Transport,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1720692746.pdf,2024-07-11T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34246,,e-tender (NIT):- 01/SHSB/RI/2023-24 ( Rate Contract and supply of Indelible Ink Marker Pens for Pulse Polio Immunization Program in the State of Bihar ),"48e-tender (NIT):- 01/SHSB/RI/2023-24 ( Rate Contract and supply of Indelible Ink Marker Pens for Pulse Polio Immunization Program in the State of Bihar )**  Bid Submission Start Date & Time - 20/06/2024 (Friday)**  Last Date & Time for submission (upload) of online bidding document -12/07/2024 (Friday) till 05:00 PM**  Last date & time for submission of the sample (Offline Mode) - 15/07/2024 (Monday) till 03:00 PM**  Time, Date of opening of Technical Bid - 15/07/2024 (Monday) at 03:00 PM**  Time, Date of opening of Financial Bid -To be announced**  Pre-bid meeting (Date & time) - 27/06/2024 (Thursday) at 03:00 PM**  Pre- bid meeting venue - 4th Floor, Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Cancellation Notice : e-tender (NIT):- 01/SHSB/RI/2023-24Technical Evaluation Sheet: e-tender (NIT):- 01/SHSB/RI/2023-24Minutes of Bid Opening: e-tender (NIT):- 01/SHSB/RI/2023-24Minutes of Pre-bid Meeting: e-tender (NIT):- 01/SHSB/RI/2023-2",UP,Social Welfare,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1718962768.pdf,2024-06-20T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.278260,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.278260
34247,,"e-tender (NIT):- 15/SHSB/Air Ambulance/2023-24 ( SHORT RE-TENDER NOTICE FOR AIR AMBULANCE SERVICE IN BIHAR DURING LOK SABHA ELECTIONS, 2024 )","49e-tender (NIT):- 15/SHSB/Air Ambulance/2023-24 ( SHORT RE-TENDER NOTICE FOR AIR AMBULANCE SERVICE IN BIHAR DURING LOK SABHA ELECTIONS, 2024 )**  Bid Submission Start Date & Time - 21/03/2024 (Thursday) 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 01/04/2024 (Monday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 01/04/2024 (Monday) till 05:00 PM**  Time, Date of opening of Technical Bid - 02/04/2024 (Tuesday) at 11:00 AM**  Time, Date of opening of Financial Bid -04/04/2024 (Thursday) at 11:00 AMProceeding (Technical) : e-tender (NIT):- 15/SHSB/Air Ambulance/2023-24",Bihar Health Services,General,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1711617093.pdf,2024-03-21T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34248,,"e-tender (NIT):- SHSB/FA/962/2024/14 (Statutory Audit for the Financial Year(FY) 2023-24 for the State Health Society, Bihar (SHSB) and District Health Societies (DHS(s)) in all the 38 districts,  09 Regional Program Management Units and all Medical College & Hospitals (MCHs) in the state of Bihar for audit of all programmes under National Health Mission(NHM), India Covid-19 Emergency Response and Health System Preparedness Package-Phase-I (ECRP-I), India Covid-19 Emergency Response and Health S","50e-tender (NIT):- SHSB/FA/962/2024/14 (Statutory Audit for the Financial Year(FY) 2023-24 for the State Health Society, Bihar (SHSB) and District Health Societies (DHS(s)) in all the 38 districts,  09 Regional Program Management Units and all Medical College & Hospitals (MCHs) in the state of Bihar for audit of all programmes under National Health Mission(NHM), India Covid-19 Emergency Response and Health System Preparedness Package-Phase-I (ECRP-I), India Covid-19 Emergency Response and Health S**  Bid Submission Start Date & Time - 14/03/2024 (Friday)**  Last Date & Time for submission (upload) of online bidding document - 09/04/2024 (Tuesday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 09/04/2024 (Tuesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 10/04/2024 (Wednesday) at 11:00 AM**  Time, Date of opening of Financial Bid -26/04/2024 (Friday) at 11:00 AM**  Pre-bid meeting (Date & time) - 21/03/2024 (Thursday) at 11:00 AM**  Pre- bid mee",National Health Mission,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1710741091.pdf,2024-03-14T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34249,,"e-tender (NIT):- 13/SHSB/IT-PMU/2023-24 (Selection of agency to set-up an Information Technology - Program Management Unit (IT-PMU) for System Study, Design, Development, Implementation, Customization, Maintenance & Data Analysis of various kinds of Software Applications (Web Based/Mobile Based)  and Websites for the State Health Society, Bihar(SHSB))","51e-tender (NIT):- 13/SHSB/IT-PMU/2023-24 (Selection of agency to set-up an Information Technology - Program Management Unit (IT-PMU) for System Study, Design, Development, Implementation, Customization, Maintenance & Data Analysis of various kinds of Software Applications (Web Based/Mobile Based)  and Websites for the State Health Society, Bihar(SHSB))**  Bid Submission Start Date & Time - 15/03/2024 (Friday) 11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 19/06/2024 (Wednesday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 19/06/2024 (Wednesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 20/06/2024 (Thursday) at 11:00 AM**  Time and date of opening of Financial Bid -To be announced later on the e-procurement Portal**  Pre-bid meeting (Date & time) - 21/03/2024 (Thursday) at 11:30 AM** Pre-bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Cancel",UP,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1710481836.pdf,2024-03-15T00:00:00,,,INR,Works,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34250,,e-tender (NIT):- 12/SHSB/Air Ambulance/2023-24 (Tender for selection of agency to provide Air Ambulance Services in Bihar during Lok Sabha Elections 2024),"52e-tender (NIT):- 12/SHSB/Air Ambulance/2023-24 (Tender for selection of agency to provide Air Ambulance Services in Bihar during Lok Sabha Elections 2024)**  Bid Submission Start Date & Time - 19/02/2024 (Monday) 11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 04/03/2024 (Monday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 04/03/2024 (Monday) till 05:00 PM**  Time, Date of opening of Technical Bid - 05/03/2024 (Tuesday) at 1:00 PM**  Time, Date of opening of Financial Bid -07/03/2024 (Thursday) at 1:00 PM**  Pre-bid meeting (Date & time) - 27/02/2024 (Tuesday) at 11:30 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Important Information regarding Cancellation of Notice Inviting Tender (NIT) Reference No.: - 12/SHSB/Air Ambulance/2023-24 for the selection of agency to provide Air Ambulance Services in Bihar during Lok Sabha Elections 2024.Minut",Bihar Health Services,General,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1708341473.pdf,2024-02-19T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34251,,"e-tender (NIT) 10/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Re-Tender for Selection of agency for hiring of vehicles in State Health Society, Bihar (SHSB)","53e-tender (NIT) 10/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Re-Tender for Selection of agency for hiring of vehicles in State Health Society, Bihar (SHSB)**  Bid Submission Start Date & Time - 25/01/2024 (Thursday) 11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 27/02/2024 (Tuesday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 27/02/2024 (Tuesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 28/02/2024 (Wednesday) at 11:00 AM**  Time, Date of opening of Financial Bid - To be announced later on the e-Procurement Portal (https://eproc2.bihar.gov.in)**  Pre-bid meeting (Date & time) - 02/02/2024 (Friday) at 11:00 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014For detailed information -https://eproc2.bihar.gov.inTechnical Evaluation : E-Tender (NIT):- 10/SHSB/Hiring Of Vehicles/2023-24Corrigendum -01:  e-tender (NIT) 10/SHSB/Hir",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1706179797.pdf,2024-01-25T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34252,,"e-tender (NIT):- SHSB/FA/959/2024/09 (Appointment of Concurrent Auditor for the Financial Year(FY) 2023-24 and FY 2024-25 for the State Health Society, Bihar (SHSB) and District Health Societies (DHS(s)) in all the 38 districts, 09 Regional Program Management Units and all Medical College & Hospitals (MCHs) for Concurrent Audit of all Programmes under National Health Mission(NHM), India Covid-19 Emergency Response and Health System Preparedness Package-Phase-I (ECRP-I), India Covid-19 Emergency","54e-tender (NIT):- SHSB/FA/959/2024/09 (Appointment of Concurrent Auditor for the Financial Year(FY) 2023-24 and FY 2024-25 for the State Health Society, Bihar (SHSB) and District Health Societies (DHS(s)) in all the 38 districts, 09 Regional Program Management Units and all Medical College & Hospitals (MCHs) for Concurrent Audit of all Programmes under National Health Mission(NHM), India Covid-19 Emergency Response and Health System Preparedness Package-Phase-I (ECRP-I), India Covid-19 Emergency**  Bid Submission Start Date & Time - 11/01/2024 (Thursday) 11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 31/01/2024 (Wednesday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 31/01/2024 (Wednesday) till 05:00 PM**  Time, Date of opening of Technical Bid - 01/02/2024 (Thursday) at 11:00 AM**  Time, Date of opening of Financial Bid - To be announced later on the e-Procurement Portal (https://eproc2.bihar.gov.in)**  Pre-bid meeting (Da",National Health Mission,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1705045059.pdf,2024-01-11T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34253,,"e-tender (NIT):- 08/SHSB/CCTV/2023-24 (Selection of agency for Supply, Installation, Testing and Commissioning (SITC) of CCTV Surveillance System with 5 years Comprehensive Annual Maintenance Contract (CAMC) in selected Government Healthcare Facilities in the State of Bihar)","55e-tender (NIT):- 08/SHSB/CCTV/2023-24 (Selection of agency for Supply, Installation, Testing and Commissioning (SITC) of CCTV Surveillance System with 5 years Comprehensive Annual Maintenance Contract (CAMC) in selected Government Healthcare Facilities in the State of Bihar)**  Bid Submission Start Date & Time - 05/01/2024 (Friday) 11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 30/01/2024 (Tuesday) till 05:00 PM**  Last date & time for submission of EMD (Online Mode) - 30/01/2024 (Tuesday) till 05:00 PM**  Last date & time for submission of EMD in the form of BG (Offline Mode) - 31/01/2024 (Wednesday) till 11:00 AM**  Time, Date of opening of Technical Bid - 31/01/2024 (Wednesday) at 1:00 PM**  Time, Date of opening of Financial Bid - To be announced later on the e-Procurement Portal (https://eproc2.bihar.gov.in)**  Pre-bid meeting (Date & time) - 12/01/2024 (Friday) at 11:30 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Biha",UP,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1704697990.pdf,2024-01-05T00:00:00,,,INR,Works,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34254,,"e-tender (NIT) 07/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Tender for Selection of agency for hiring of vehicles in State Health Society, Bihar (SHSB)","56e-tender (NIT) 07/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Tender for Selection of agency for hiring of vehicles in State Health Society, Bihar (SHSB)**  Bid Submission Start Date & Time - 15/12/2023  (Friday)  11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 05/01/2024 (Friday) till 05:00 PM**  Time Date of opening of Technical Bid - 08/01/2024 (Monday) at 11:00 AM**  Time Date of opening of Financial Bid - To be announced later**  Pre-Bid meeting (Date & Time) - 22/12/2023 (Thursday) at 11:30 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Proceeding : e-tender (NIT) 07/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Tender for Selection of agency for hiring of vehicles in State Health Society, Bihar (SHSB)Comparative Chart : e-tender (NIT) 07/SHSB/Hiring of Vehicles/2023-24 (Notice inviting Tender for Selection of agency for hiring of vehicles in State Health S",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1702637212.pdf,2023-12-15T00:00:00,,,INR,Goods,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34255,,"e-tender (NIT) Ref. No. 06/SHSB/HR Agency/2023-2024 (Notice inviting Tender for Selection of Human Resource (HR) Agency for Providing Recruitment Services for the State Health Society, Bihar)","57e-tender (NIT) Ref. No. 06/SHSB/HR Agency/2023-2024 (Notice inviting Tender for Selection of Human Resource (HR) Agency for Providing Recruitment Services for the State Health Society, Bihar)**  Bid Submission Start Date & Time - 08/11/2023  (Wednesday)11:00 AM**  Last Date & Time for submission (upload) of online bidding document - 08/12/2023 (Friday) till 05:00 PM**  Time Date of opening of Technical Bid - 15/12/2023 (Friday) at 11:00 AM**  Time Date of opening of Financial Bid - To be announced later**  Pre-Bid meeting (Date & Time) - 23/11/2023 (Thursday) at 11:30 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Proceeding : e-tender (NIT) Ref. No. 06/SHSB/HR Agency/2023-2024",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1700207142.pdf,2023-11-08T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34256,,"e-tender(NIT) Reference No.:- 04/SHSB/DMU/2023-24 for selection of Service Provider for establishing Data Management Units (DMUs) for providing data entry, analysis and management services in Government Healthcare Facilities and Health Department Offices in all 38 districts in the state of Bihar","59e-tender(NIT) Reference No.:- 04/SHSB/DMU/2023-24 for selection of Service Provider for establishing Data Management Units (DMUs) for providing data entry, analysis and management services in Government Healthcare Facilities and Health Department Offices in all 38 districts in the state of Bihar**  Bid Submission Start Date & Time - 04/10/2023 (Wednesday)**  Last Date & Time for submission (upload) of online bidding document - 23/11/2023 (Thursday) till 05:00 PM**  Time Date of opening of Technical Bid - 28/11/2023 (Tuesday) at 11:00 AM**  Time Date of opening of Financial Bid - To be announced later**  Pre-Bid meeting (Date & Time) - 10/10/2023 (Tuesday) at 11:00 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014Proceeding : e-tender (NIT) :- 04/SHSB/DMU/2023-24Notice 2: E-Tender(NIT) Reference No.:- 04/SHSB/DMU/2023-24 for Bid Submission Extension DateNotice : E-Tender(NIT) Reference No.:- 04/SHSB/DMU/202",Bihar Health Services,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1696500766.pdf,2023-10-04T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34257,,"e-tender(NIT) Reference No.: - 03/SHSB/Hiring of Agency/2023-24 for selection of Agency for providing services of Security Guards (Armed & un-armed) & other Semi-Skilled/Skilled/Highly Skilled Manpower in State Health Society, Bihar","60e-tender(NIT) Reference No.: - 03/SHSB/Hiring of Agency/2023-24 for selection of Agency for providing services of Security Guards (Armed & un-armed) & other Semi-Skilled/Skilled/Highly Skilled Manpower in State Health Society, Bihar** Last date and time for downloading the RFP -Till 09/10/2023(Monday) up to 05:00 PM** Last date and time for submission (upload) of online  bidding document- Till 09/10/2023 (Monday) up to 05:00 PM** Date and Time of opening of Technical Bid - 10/10/2023 (Tuesday) at 11:00 AM** Date and Time of opening of Financial Bid - To be announced later** Pre-bid meeting (Date & time) -25/09/2023 (Monday) at 11:00 AM** Pre- bid meeting venue: Conference Hall, State Health Society, Bihar, 4th Floor, Swasthya Bhawan, Sheikhpura, Patna-800014, Bihar.Minutes of Pre-bid Meeting: e-tender (NIT) Reference No.: - 03/ SHSB/Hiring of Agency/2023-24",Power,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1694778725.pdf,2023-10-09T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34258,,e-tender (NIT Reference No. 02/SHSB/PPSA/2023-24 )  To select agency(ies) via e-tendering for working as a Patient Provider Support Agency (PPSA) for providing Tuberculosis (TB) related services under National Tuberculosis Elimination Program (NTEP) in 33 districts in the state of Bihar.,"61e-tender (NIT Reference No. 02/SHSB/PPSA/2023-24 )  To select agency(ies) via e-tendering for working as a Patient Provider Support Agency (PPSA) for providing Tuberculosis (TB) related services under National Tuberculosis Elimination Program (NTEP) in 33 districts in the state of Bihar.** Last date and time for downloading the RFP -Till 21/08/2023(Monday) up to 05:00 PM** Last date and time for submission (upload) of online  bidding document- Till 23/08/2023 (Wednesday) up to 05:00 PM** Last date & time for submission of EMD in Hard (Physical) Copies (Offline Mode) -25/08/2023 (Friday) up to 05:00 PM,to  “The Executive Director, State Health Society, Bihar, 4th Floor, Swasthya Bhawan (new building), Behind IGIMS, Sheikhpura, Patna-800014, Bihar.** Date and Time of opening of Technical Bid - 28/08/2023 (Monday) at 12:00 PM** Date and Time of opening of Financial Bid - To be announced later** Pre-bid meeting (Date & time) -31/07/2023 (Monday) at 11:00 AM** Pre- bid meeting venue: Conf",UP,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1690002002.pdf,2023-08-21T00:00:00,,,INR,Services,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
34259,,e-tender(NIT) Reference No.:-SHSB/FA/930/2023-24  for selection of agency to support in upgradation and maintenance of Tally Prime on Cloud in State Health Society Bihar (SHSB).,"62e-tender(NIT) Reference No.:-SHSB/FA/930/2023-24  for selection of agency to support in upgradation and maintenance of Tally Prime on Cloud in State Health Society Bihar (SHSB).**  Bid Submission Start Date & Time - 26/06/2023 (Monday)**  Last Date & Time for submission (upload) of online bidding document - 24/07/2023 (Monday) till 05:00 PM**  Time Date of opening of Technical Bid - 25/07/2023 (Tuesday) by 11:00 AM**  Time Date of opening of Financial Bid - To be announced later**  Pre-Bid meeting (Date & Time) - 12/07/2023 (Wednesday) at 11:00 AM**  Pre- bid meeting venue - Conference Hall, State Health Society, Bihar, 4th Floor Swasthya Bhawan, Sheikhpura, Patna-800014",UP,Health,Bihar Health Services,https://shs.bihar.gov.in/shs/tender/1687937720.pdf,2023-06-26T00:00:00,,,INR,Works,,Bihar,[],,,2026-03-04T11:15:23.286318,open,50,[],,2026-03-04T10:40:24.181502,2026-03-04T11:15:23.286318
