id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,created_at,updated_at
37567,,View (2 MB),Tender notice for fixation of rates for keeping commercial vehicles on hire.Tender notice for fixation of rates for keeping commercial vehicles on hire.11/02/202628/02/2026View (2 MB),Siwan NIC,General,Siwan NIC,https://cdn.s3waas.gov.in/s30d0fd7c6e093f7b804fa0150b875b868/uploads/2026/02/17707889407204.pdf,2026-02-11 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:15.709440,open,50,,2026-03-04 10:41:21.699681,2026-03-04 11:27:15.709440
37568,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of BiharगोपालगंजGopalganjMenu ToggleMoreHomeAbout DistrictAbout DistrictHistoryWho’s WhoMap of DistrictOrganisation ChartAdministrative SetupCollectorateSubdivision & BlocksVillage & PanchayatsPoliceCourtConstituenciesDemographyEconomyS0415DirectoryDistrict PoliceCircle OfficerBlock Development OfficerDisaster ManagementLocal Complaints Committee and Internal Complaints CommitteeHelplineSTD & PIN CodesPublic UtilitiesBanksColleges/UniversitiesElectricityH",Gopalganj NIC,Power,Gopalganj NIC,https://gopalganj.nic.in/notice_category/tenders/#SkipContent,2026-02-13 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.651204,open,50,,2026-03-04 10:41:22.704538,2026-03-04 11:27:16.651204
37569,,Announcements,Announcements,Gopalganj NIC,General,Gopalganj NIC,https://gopalganj.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.656161,open,50,,2026-03-04 10:41:22.709875,2026-03-04 11:27:16.656161
37570,,TENDER,TENDER,Gopalganj NIC,General,Gopalganj NIC,https://gopalganj.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.674159,open,50,,2026-03-04 10:41:22.711882,2026-03-04 11:27:16.674159
37571,,Recruitment,RecruitmentBIHAR HOME GUARDS RECRUITMENT – 2025,Gopalganj NIC,General,Gopalganj NIC,https://gopalganj.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.661082,open,50,,2026-03-04 10:41:22.712882,2026-03-04 11:27:16.661082
37572,,View (382 KB),"District Art and Culture Office, GopalganjBaba Rameshwar Kartanath Dham Narayani Mahotsav, 2026 Tender13/02/202610/03/2026View (382 KB)",Gopalganj NIC,General,Gopalganj NIC,https://cdn.s3waas.gov.in/s3f387624df552cea2f369918c5e1e12bc/uploads/2026/02/17709907101224.pdf,2026-02-13 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.676083,open,50,,2026-03-04 10:41:22.716981,2026-03-04 11:27:16.676083
37573,,View (2 MB),District Mining Office- Notice Inviting E-Auction10/02/202627/02/2026View (2 MB),Gopalganj NIC,General,Gopalganj NIC,https://cdn.s3waas.gov.in/s3f387624df552cea2f369918c5e1e12bc/uploads/2026/02/17709781162224.pdf,2026-02-10 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:16.677084,open,50,,2026-03-04 10:41:22.716981,2026-03-04 11:27:16.677084
37574,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of Biharपूर्वी चम्पारण (मोतिहारी)EAST CHAMPARAN (MOTIHARI)Menu ToggleMoreHomeAbout DistrictHistoryWho’s WhoMap of DistrictAdministrative SetupCollectorateCircleSub-division & BlockVillage & PanchayatPoliceCourtConstituencye-GovernanceNIC DISTRICT OFFICESE-Governance InitiativesE-Governance Plan 2018Public RepresentativesDemographyECONOMYGandhi Ji in ChamparanDirectoryHelplineSTD & PIN CodesPublic UtilitiesBankCollege/UniversityElectricityHospitalUrban Loc",East Champaran NIC,Power,East Champaran NIC,https://eastchamparan.nic.in/notice_category/tenders/#SkipContent,2026-02-27 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.272878,open,50,,2026-03-04 10:41:23.515665,2026-03-04 11:27:17.272878
37575,,Announcements,Announcements,East Champaran NIC,General,East Champaran NIC,https://eastchamparan.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.281373,open,50,,2026-03-04 10:41:23.518325,2026-03-04 11:27:17.281373
37576,,Recruitment,Recruitment,East Champaran NIC,General,East Champaran NIC,https://eastchamparan.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.284371,open,50,,2026-03-04 10:41:23.519325,2026-03-04 11:27:17.284371
37577,,Tenders,Tenders,East Champaran NIC,General,East Champaran NIC,https://eastchamparan.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.304360,open,50,,2026-03-04 10:41:23.520324,2026-03-04 11:27:17.304360
37578,,View (4 MB),Short Tender Notice for Vehicle Auction Superintendent Prohibition Office East ChamparanShort Tender Notice for Vehicle Auction Superintendent Prohibition Office East Champaran27/02/202614/03/2026View (4 MB),East Champaran NIC,General,East Champaran NIC,https://cdn.s3waas.gov.in/s3bac9162b47c56fc8a4d2a519803d51b3/uploads/2026/02/17721806227843.pdf,2026-02-27 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.306366,open,50,,2026-03-04 10:41:23.527747,2026-03-04 11:27:17.306366
37579,,View (2 MB),Information regarding publication of CCTV tender.Information regarding publication of CCTV tender.23/02/202630/03/2026View (2 MB),East Champaran NIC,General,East Champaran NIC,https://cdn.s3waas.gov.in/s3bac9162b47c56fc8a4d2a519803d51b3/uploads/2026/02/17718312749794.pdf,2026-02-23 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:17.308438,open,50,,2026-03-04 10:41:23.528743,2026-03-04 11:27:17.308438
37580,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of Biharपश्चिम चंपारण (बेतिया)West Champaran(HQ-Bettiah)Menu ToggleMoreHomeAbout DistrictHistoryMap of DistrictDistrict GazetteersOrganisation ChartAdministrative SetupCollectorateCircleSubdivision & BlocksVillage & PanchayatsPoliceCourtConstituenciesDemographyEconomyDirectoryHelplineTelephone DirectorySTD & PIN CodesPublic UtilitiesOnline LinksBanksColleges/UniversitiesElectricityHospitalsMunicipalitiesPostalSchoolsDepartmentsArms SectionDisaster Managem",West Champaran NIC,Power,West Champaran NIC,https://westchamparan.nic.in/notice_category/tenders/#SkipContent,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.356312,open,50,,2026-03-04 10:41:24.241692,2026-03-04 11:27:18.356312
37581,,Announcements,Announcements,West Champaran NIC,General,West Champaran NIC,https://westchamparan.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.360719,open,50,,2026-03-04 10:41:24.244652,2026-03-04 11:27:18.360719
37582,,Recruitment,Recruitment,West Champaran NIC,General,West Champaran NIC,https://westchamparan.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.363206,open,50,,2026-03-04 10:41:24.245646,2026-03-04 11:27:18.363206
37583,,Tenders,Tenders,West Champaran NIC,General,West Champaran NIC,https://westchamparan.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.373257,open,50,,2026-03-04 10:41:24.246833,2026-03-04 11:27:18.373257
37584,,"SearchSearchSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्द","SearchSearchSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of Biharसमस्तीपुरSamastipurMenu ToggleMoreHomeAbout DistrictHistoryGeographyAgriculture at SamastipurDemographyAdministrative SetupSUB-DIVISIONBLOCKMap of DistrictWho’s WhoDirectoryCONTACT DIRECTORYPUBLIC REPRESENTATIVECONTACT DIRECTORY OF ELECTRICITY DEPARTMENTCONTACT DIRECTORY OF POLICE OFFICERSTOUR PROGRAMDM TOUR PROGRAMOTHER OFFICER’S TOUR PROGRAMDM SUCCESSOR LISTSP SUCCESSOR LISTHELPLINEPublic UtilitiesBANKCOLLEGES/UNIVERSITIESELECTRICITYMUNICIPALITIESNGOsHOSPITALPOST",Samastipur NIC,Power,Samastipur NIC,https://samastipur.nic.in/notice_category/tenders/#SkipContent,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.897627,open,50,,2026-03-04 10:41:24.699954,2026-03-04 11:27:18.897627
37585,,हिन्दी,हिन्दी,Samastipur NIC,General,Samastipur NIC,https://samastipur.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.913756,open,50,,2026-03-04 10:41:24.703040,2026-03-04 11:27:18.913756
37586,,View (383 KB),"District Planning OfficeIn light of the recommendation received from the Honorable Member of Parliament, Ujiarpur Lok Sabha Constituency, tenders are invited for the purchase of community drinking water plants in various educational institutions under the Member of Parliament Local Area Development Scheme. (Last date: March 13, 2026, by 12:00 PM)24/02/202613/03/2026View (383 KB)",Samastipur NIC,General,Samastipur NIC,https://cdn.s3waas.gov.in/s32838023a778dfaecdc212708f721b788/uploads/2026/02/17719213179674.pdf,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.915742,open,50,,2026-03-04 10:41:24.707987,2026-03-04 11:27:18.915742
37587,,View (395 KB),"District Planning OfficeIn light of the recommendation received from the Honorable Member of Parliament, Ujiarpur Lok Sabha Constituency, tenders are invited for the purchase of street lights/high mast lights in the Patori Block of Samastipur District under the Member of Parliament Local Area Development Scheme. (Last date: March 13, 2026, by 12:00 PM)24/02/202613/03/2026View (395 KB)",Samastipur NIC,General,Samastipur NIC,https://cdn.s3waas.gov.in/s32838023a778dfaecdc212708f721b788/uploads/2026/02/17719211475292.pdf,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.916668,open,50,,2026-03-04 10:41:24.709938,2026-03-04 11:27:18.916668
37588,,View (471 KB),"Excise & Prohibition DepartmentThe first general and scrap auction of vehicles is scheduled on 11.03.2026 at 11:00 AM at the Prohibition and Excise Office, Samastipur.11/03/202624/03/2026View (471 KB)",Samastipur NIC,General,Samastipur NIC,https://cdn.s3waas.gov.in/s32838023a778dfaecdc212708f721b788/uploads/2026/02/17715785292273.pdf,2026-03-11 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:18.917670,open,50,,2026-03-04 10:41:24.711946,2026-03-04 11:27:18.917670
37589,,"SearchSearchSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्द","SearchSearchSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of BiharबेगूसरायBegusaraiMenu ToggleMoreHomeAbout DistrictWho’s WhoShri Shrikant Shastree, IASShri Maneesh, IPSHistoryAdministrative SetupCollectrateBlocksSubdivision & BlocksVillage & PanchayatsCourtsConstituenciesEconomyDirectoryContactDisaster ManagementHelplineSTD & PIN CodesPublic UtilitiesBanksColleges/UniversitiesElectricityHospitalsMunicipalitiesPostalSchoolsDEO’s PORTALBIHAR ASSEMBLY GENERAL ELECTION 2025Important Portals’ LinkLOK SABHA GENERAL ELECTION 2024Begusa",Begusarai NIC,Power,Begusarai NIC,https://begusarai.nic.in/notice_category/tenders/#SkipContent,2026-02-09 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:19.510131,open,50,,2026-03-04 10:41:25.270840,2026-03-04 11:27:19.510131
37590,,Announcements,Announcements,Begusarai NIC,General,Begusarai NIC,https://begusarai.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:19.527785,open,50,,2026-03-04 10:41:25.277894,2026-03-04 11:27:19.527785
37591,,Recruitment,Recruitment,Begusarai NIC,General,Begusarai NIC,https://begusarai.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:19.529786,open,50,,2026-03-04 10:41:25.278969,2026-03-04 11:27:19.529786
37592,,Tenders,Tenders,Begusarai NIC,General,Begusarai NIC,https://begusarai.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:19.568260,open,50,,2026-03-04 10:41:25.279946,2026-03-04 11:27:19.568260
37593,,View (310 KB),"Zila Najarat OfficeShort-term invitation notice for tender for cleaning work of Collectorate premises, all attached offices and buildings.09/02/202631/12/2026View (310 KB)",Begusarai NIC,General,Begusarai NIC,https://cdn.s3waas.gov.in/s3f4be00279ee2e0a53eafdaa94a151e2c/uploads/2026/02/17707050814089.pdf,2026-02-09 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:19.571260,open,50,,2026-03-04 10:41:25.287892,2026-03-04 11:27:19.571260
37594,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीstate in reg. languageGovernment of State Name Englishजिले का नामDistrict NameMenu ToggleMoreमुख्य पृष्ठजिले के बारे मेंइतिहासजिले की रूपरेखाजिला का मानचित्रसंगठन चार्टप्रशासनिक सेटअपकलेक्ट्रेटअनुमण्डल एवं ब्लाकगांव और पंचायतपुलिसजनसांख्यिकीअर्थव्यवस्थाविभागग्रामीण विकास विभागशहरी विकासनिर्वाचनबिहार विधान सभा निर्वाचन,2025निर्वाचन पत्र & कार्यवाहीविधानसभा चुनाव 2010 -शपथ पत्रआम चुनाव 2019स्वीपचुनाव – प्रशिक्षणनिर्वाचन – पत्र / कार्यवाहीनामांकनउम्मीदवारों का व्ययप्रेक्षकबिहार व",Munger NIC,Power,Munger NIC,https://munger.nic.in/notice_category/tenders/#SkipContent,2026-02-12 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.276478,open,50,,2026-03-04 10:41:26.111293,2026-03-04 11:27:20.276478
37595,,हिन्दी,हिन्दी,Munger NIC,General,Munger NIC,https://munger.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.323117,open,50,,2026-03-04 10:41:26.118956,2026-03-04 11:27:20.323117
37596,,View (631 KB),District Board Office Munger Lt.No.207 Dt.12/02/2026Endowment Information (Short Term)23/02/202628/02/2026View (631 KB),Munger NIC,General,Munger NIC,https://cdn.s3waas.gov.in/s3e0c641195b27425bb056ac56f8953d24/uploads/2026/02/17718299534833.pdf,2026-02-12 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.325117,open,50,,2026-03-04 10:41:26.129538,2026-03-04 11:27:20.325117
37597,,View (3 MB),Short Notice Inviting E-Auction for Settlement of Sand ghats – Mines and Geology Department District-MungerShort Notice Inviting E-Auction forSettlement of Sand ghats –Mines and Geology Department District-Munger25/02/202616/03/2026View (3 MB),Munger NIC,General,Munger NIC,https://cdn.s3waas.gov.in/s3e0c641195b27425bb056ac56f8953d24/uploads/2026/02/17716945064158.pdf,2026-02-25 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.327117,open,50,,2026-03-04 10:41:26.130807,2026-03-04 11:27:20.327117
37598,,"Sealed tenders are invited in the prescribed format 
from experienced and willing registered outsourcing 
agencies/firms for supply of 17 (Seventeen) 
Technical Assistants and 01 (One) MTS for the 
period March 2026 to June 2027 in Munger District
for the upcoming Census-2027.","Short Term Tender Notice- District Census Cell, Collectorate, MungerSealed tenders are invited in the prescribed format 
from experienced and willing registered outsourcing 
agencies/firms for supply of 17 (Seventeen) 
Technical Assistants and 01 (One) MTS for the 
period March 2026 to June 2027 in Munger District
for the upcoming Census-2027.20/02/202628/02/2026View (210 KB)Memo no 29 Dated 19.02.2026 Census (1)-pages (50 KB)",UP,Social Welfare,Munger NIC,https://cdn.s3waas.gov.in/s3e0c641195b27425bb056ac56f8953d24/uploads/2026/02/17715733473950.pdf,2026-02-20 00:00:00.000000,,,INR,Goods,,"Munger, Bihar",Unknown,,,2026-03-04 11:27:20.329117,open,50,,2026-03-04 10:41:26.131935,2026-03-04 11:27:20.329117
37599,,View (7 MB),"Prohibition Section Munger Lt. No.- 388 Date:- 05/02/2026Short Term Notice for Public Auction of Seized and Confiscated Vehicles under Bihar Prohibition and Excise Act, 2016 (as amended in 2018, 2022 and 2023)Auction dates: March 12, 2026, March 19, 2026, and March 24, 2026Last date for applications: March 10, 202612/02/202610/03/2026View (7 MB)",Munger NIC,General,Munger NIC,https://cdn.s3waas.gov.in/s3e0c641195b27425bb056ac56f8953d24/uploads/2026/02/17708919825703.pdf,2026-02-05 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.422291,open,50,,2026-03-04 10:41:26.132842,2026-03-04 11:27:20.422291
37600,,View (758 KB),"Municipal Corporation Office, Munger Lt. No.- 388 Date:- 05/02/2026Endowment General Information09/02/202626/02/2026View (758 KB)",Munger NIC,General,Munger NIC,https://cdn.s3waas.gov.in/s3e0c641195b27425bb056ac56f8953d24/uploads/2026/02/17706321553595.pdf,2026-02-05 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:20.459382,open,50,,2026-03-04 10:41:26.133843,2026-03-04 11:27:20.459382
37601,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार  सरकारGovernment of BiharजमुईJAMUIMenu ToggleMoreHomeAbout DistrictHistoryWho’s WhoDM SUCCESSOR LISTMap of DistrictPopulationDemographyAdministrative SetupCollectorateSubdivision & BlocksTehsilVillage & PanchayatsPoliceConstituenciesDistrict CourtDirectoryTelephone directoryDistrict and Block Level OfficersPolice PersonnelHelplineSTD & PIN CodesPublic UtilitiesSchoolBankHospitalMunicipalitySchoolNGOPostalDepartmentHealthEducationAnimal HusbandryRevenueElectionLok Sabha E",Jamui NIC,Power,Jamui NIC,https://jamui.nic.in/notice_category/tenders/#SkipContent,2026-02-28 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:21.067384,open,50,,2026-03-04 10:41:26.584469,2026-03-04 11:27:21.067384
37602,,Announcements,Announcements,Jamui NIC,General,Jamui NIC,https://jamui.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:21.074021,open,50,,2026-03-04 10:41:26.587456,2026-03-04 11:27:21.074021
37603,,Tenders,Tenders,Jamui NIC,General,Jamui NIC,https://jamui.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:21.110044,open,50,,2026-03-04 10:41:26.589578,2026-03-04 11:27:21.110044
37604,,View (4 MB),"District Mining Office,JamuiImportant tender notice regarding auction of seized sand .16/02/202606/03/2026View (4 MB)",Jamui NIC,General,Jamui NIC,https://cdn.s3waas.gov.in/s337bc2f75bf1bcfe8450a1a41c200364c/uploads/2026/02/17714946862749.pdf,2026-02-16 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:21.116042,open,50,,2026-03-04 10:41:26.599666,2026-03-04 11:27:21.116042
37605,,View (3 MB),"District Mining Office,JamuiShort term tender notice regarding auction for settlement of sand ghats.16/02/202610/03/2026View (3 MB)",Jamui NIC,General,Jamui NIC,https://cdn.s3waas.gov.in/s337bc2f75bf1bcfe8450a1a41c200364c/uploads/2026/02/17714942287265.pdf,2026-02-16 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:21.119046,open,50,,2026-03-04 10:41:26.599666,2026-03-04 11:27:21.119046
37606,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorFont Size Incr","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorFont Size IncreaseFont Size IncreaseEnglishहिन्दीबिहार सरकारGovernment of BiharलखीसरायLakhisaraiMenu ToggleMoreHomeAbout DistrictWho’s WhoHistoryMap of DistrictAdministrative SetupCollectorateSubdivisionBlockRegistry officeVillage & PanchayatsPoliceCourtsConstituenciesDemographyDistrict GazetteDirectoryDistrict AdministrationHelplineSTD & PIN CodesPublic UtilitiesBanksColleges/UniversitiesElectricityHospitalsMunicipalitiesPostalSchoolsDepartmentsDepartment Monitoring DashboardAnimal HusbandryCooperativeDisast",Lakhisarai NIC,Power,Lakhisarai NIC,https://lakhisarai.nic.in/notice_category/tenders/#SkipContent,2026-02-14 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:22.245202,open,50,,2026-03-04 10:41:27.116760,2026-03-04 11:27:22.245202
37607,,Recruitment,RecruitmentBihar Home Guard Recruitment 2025Teacher Niyojan Grievance RedressalExecutive Assistant 2018Executive Assistant 2015,Lakhisarai NIC,General,Lakhisarai NIC,https://lakhisarai.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:22.251122,open,50,,2026-03-04 10:41:27.118749,2026-03-04 11:27:22.251122
37608,,Tenders,Tenders,Lakhisarai NIC,General,Lakhisarai NIC,https://lakhisarai.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:22.279192,open,50,,2026-03-04 10:41:27.119762,2026-03-04 11:27:22.279192
37609,,Auction,Auction,Lakhisarai NIC,General,Lakhisarai NIC,https://lakhisarai.nic.in/notice_category/auction/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:27:22.258197,open,50,,2026-03-04 10:41:27.121749,2026-03-04 11:27:22.258197
