id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
16167,,Hollywood Multimedia Ltd.,Designed & developed by:Hollywood Multimedia Ltd.,IGIMS,General,IGIMS,http://www.hollywoodlogin.com,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:21.264330,open,50,[],,2026-03-04T06:37:05.481840,2026-03-04T10:15:21.264330
16168,,1. Notice: For Upper Division Clerk,1. Notice: For Upper Division Clerk,UP,General,RMRIMS,https://rmrims.org.in/,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:23.482784,open,50,[],,2026-03-04T06:37:08.697975,2026-03-04T10:15:23.482784
16169,,Notices,Notices,AIIMS Deoghar,General,AIIMS Deoghar,https://aiimsdeoghar.edu.in/,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:28.783891,open,50,[],,2026-03-04T06:37:15.146775,2026-03-04T10:15:28.783891
16171,,Twitter,TwitterTweets by IIMBodhGaya,IIM Bodhgaya,General,IIM Bodhgaya,https://twitter.com/IIMBodhGaya?ref_src=twsrc%5Etfw,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:32.300380,open,50,[],,2026-03-04T06:37:18.296723,2026-03-04T10:15:32.300380
16172,,Facebook,FacebookIIM Bodh Gaya,IIM Bodhgaya,Education,IIM Bodhgaya,https://www.facebook.com/iimbodhgaya/,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:32.301380,open,50,[],,2026-03-04T06:37:18.296723,2026-03-04T10:15:32.301380
16174,,LTE for Providing and Fixing of Modular Kitchen and Customized Wardrobe,LTE for Providing and Fixing of Modular Kitchen and Customized Wardrobe,IIIT Bhagalpur,Social Welfare,IIIT Bhagalpur,https://iiitbh.ac.in/,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:38.863306,open,50,[],,2026-03-04T06:37:25.662268,2026-03-04T10:15:38.863306
16177,,Smt. Droupadi MurmuHon’ble President of IndiaRead More,Smt. Droupadi MurmuHon’ble President of IndiaRead More,UP,General,CUSAT Bihar,https://cusb.ac.in/index.php?option=com_content&view=article&id=16:visitor&catid=2&Itemid=120,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:40.417224,open,50,[],,2026-03-04T06:37:27.928969,2026-03-04T10:15:40.417224
16178,,Dr. C.P ThakurChancellorRead More,Dr. C.P ThakurChancellorRead More,CUSAT Bihar,General,CUSAT Bihar,https://cusb.ac.in/index.php?option=com_content&view=article&id=17:chancellor&catid=2&Itemid=121,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:40.418223,open,50,[],,2026-03-04T06:37:27.928969,2026-03-04T10:15:40.418223
16179,,Prof. K. N. SinghVice-ChancellorRead More,Prof. K. N. SinghVice-ChancellorRead More,CUSAT Bihar,General,CUSAT Bihar,https://cusb.ac.in/index.php?option=com_content&view=article&id=18:vice-chancellor&Itemid=122&catid=2,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:40.418223,open,50,[],,2026-03-04T06:37:27.951015,2026-03-04T10:15:40.418223
16180,,Quick Links,Quick LinksDownloadAcademic Notices / Exam NoticesCommittee & CellsUpcoming EventsTendersRecruitment,CUSAT Bihar,General,CUSAT Bihar,https://cusb.ac.in/index.php?option=com_content&view=article&id=445:download&catid=2&Itemid=591,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:40.419224,open,50,[],,2026-03-04T06:37:27.957014,2026-03-04T10:15:40.419224
16181,,Download the Affidavit in Hindi|EnglishNotification Anti-Ragging Committee and Anti-ragging Squad CUSBNotification No.- 3022 dated 06.05.2023 Nodal Officer Anti RaggingModification Notification regarding Anti-Ragging Committee Anti-Ragging Squad for Girls HostelRead more >>,Download the Affidavit in Hindi|EnglishNotification Anti-Ragging Committee and Anti-ragging Squad CUSBNotification No.- 3022 dated 06.05.2023 Nodal Officer Anti RaggingModification Notification regarding Anti-Ragging Committee Anti-Ragging Squad for Girls HostelRead more >>,CUSAT Bihar,Social Welfare,CUSAT Bihar,https://old.cusb.ac.in/wp-content/uploads/2021/06/anx_hindi.pdf,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:40.419224,open,50,[],,2026-03-04T06:37:27.964630,2026-03-04T10:15:40.419224
16183,,Vice Chancellor Message,"Vice Chancellor MessageProf. Sanjay SrivastavaWelcome to MAHATMA GANDHI CENTRAL UNIVERSITY, Motihari, Bihar. Established in the East Champaran district of Bihar, this is the 41st Central University of India.Hon'ble Vice-Chancellor'sRead more",MGCU,General,MGCU,https://mgcub.ac.in/#HVCModal,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:43.513019,open,50,[],,2026-03-04T06:37:30.128714,2026-03-04T10:15:43.513019
16184,,The university,"The universityMAHATMA GANDHI CENTRAL UNIVERSITY came into existence by an Act of Parliament, Central Universities (Amendment) Act 2014(No 35 of 2014). The University became functional on 3 rd February 2016. MGCU is situated in Motihari (Bankat), on National Highway 28.DocumentaryRead more",MGCU,Education,MGCU,https://mgcub.ac.in/#uniDocumentaryModal,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:43.514020,open,50,[],,2026-03-04T06:37:30.128714,2026-03-04T10:15:43.514020
16185,,University Administrators,"University AdministratorsSmt. Droupadi MurmuThe President of India, Hon'ble VisitorRead morePadma Shri Dr Mahesh SharmaHon'ble ChancellorRead more",MGCU,Education,MGCU,https://presidentofindia.nic.in/Profile,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:43.515019,open,50,[],,2026-03-04T06:37:30.145989,2026-03-04T10:15:43.515019
16186,,Padma Shri Dr Mahesh SharmaHon'ble ChancellorRead more,Padma Shri Dr Mahesh SharmaHon'ble ChancellorRead more,MGCU,General,MGCU,https://mgcub.ac.in/about/chancellor,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:43.515019,open,50,[],,2026-03-04T06:37:30.145989,2026-03-04T10:15:43.515019
16188,,Prof. Sanjay SrivastavaHon'ble Vice-ChancellorRead more,Prof. Sanjay SrivastavaHon'ble Vice-ChancellorRead more,MGCU,Social Welfare,MGCU,https://mgcub.ac.in/about/vice-chancellor,,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:43.519020,open,50,[],,2026-03-04T06:37:30.178513,2026-03-04T10:15:43.519020
16189,,"03/03/2026⦿ Notice Inviting BidsProcurement Cell, Pusa","03/03/2026⦿ Notice Inviting BidsProcurement Cell, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/notice-inviting-bids-896_0001.pdf,2026-03-03T00:00:00,,,INR,Goods,,Bihar,Unknown,[],,,2026-03-04T10:15:51.136438,open,50,[],,2026-03-04T06:37:36.077750,2026-03-04T10:15:51.136438
16190,,"03/03/2026⦿ Advertisement Notice for the post of Senior Research Fellow (SRF) and Young Professional-II (YP-II) against Advt. No.- 01/RPCAU/Temp./2026 dated: 03/03/2026RPCAU, Pusa","03/03/2026⦿ Advertisement Notice for the post of Senior Research Fellow (SRF) and Young Professional-II (YP-II) against Advt. No.- 01/RPCAU/Temp./2026 dated: 03/03/2026RPCAU, Pusa",RPCAU,Social Welfare,RPCAU,https://rpcau.ac.in/advertisement-notice-for-the-post-of-senior-research-fellow-srf-and-young-professional-ii-yp-ii-against-advt-no-01-rpcau-temp-2026-dated-03-03-2026/,2026-03-03T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.692636,open,50,[],,2026-03-04T06:37:36.094680,2026-03-04T10:15:51.692636
16191,,"03/03/2026⦿ GEM BID for the Purchase of E-CartProcurement Cell, Pusa","03/03/2026⦿ GEM BID for the Purchase of E-CartProcurement Cell, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/888-Notice-Iviting-Bids_0001.pdf,2026-03-03T00:00:00,,,INR,Goods,,Bihar,Unknown,[],,,2026-03-04T10:15:51.137383,open,50,[],,2026-03-04T06:37:36.111099,2026-03-04T10:15:51.137383
16192,,"02/03/2026⦿ Short Tender Notice regarding extension of last date for Food Arrangements of Kisan Mela – 2026RPCAU, Pusa","02/03/2026⦿ Short Tender Notice regarding extension of last date for Food Arrangements of Kisan Mela – 2026RPCAU, Pusa",RPCAU,Social Welfare,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/Short-Tender-Notice-during-Kisan-Mela-2026.pdf,2026-03-02T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.138366,open,50,[],,2026-03-04T06:37:36.127758,2026-03-04T10:15:51.138366
16193,,"02/03/2026⦿ National Seminar On Climate Resilient Sugarcane TechnologySRI, Pusa","02/03/2026⦿ National Seminar On Climate Resilient Sugarcane TechnologySRI, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/National-Seminar-on-Climate-Resilient-Sugarcane-Technology-9-10-March-2026.pdf,2026-03-02T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:50.835906,open,50,[],,2026-03-04T06:37:36.127758,2026-03-04T10:15:50.835906
16194,,"28/02/2026⦿ पूसा प्रक्षेत्र के अंतर्गत लाट वाइज लॉग एवं अन्य जलावन की लकड़ी की पुनः निविदा सुचनाTCA, Dholi","28/02/2026⦿ पूसा प्रक्षेत्र के अंतर्गत लाट वाइज लॉग एवं अन्य जलावन की लकड़ी की पुनः निविदा सुचनाTCA, Dholi",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/reauction_notice.pdf,2026-02-28T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.140377,open,50,[],,2026-03-04T06:37:36.155002,2026-03-04T10:15:51.140377
16195,,"28/02/2026⦿ Cancellation of Auction of Fruits of KVK, BegusaraiKVK, Begusarai","28/02/2026⦿ Cancellation of Auction of Fruits of KVK, BegusaraiKVK, Begusarai",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/1772282097512.pdf,2026-02-28T00:00:00,,,INR,General,,"Begusarai, Bihar",Unknown,[],,,2026-03-04T10:15:51.140377,open,50,[],,2026-03-04T06:37:36.162983,2026-03-04T10:15:51.140377
16197,,"28/02/2026⦿ अनुसंधान निदेशालय, डॉ0 राजेन्द्र प्रसाद केन्द्रीय कृषि विश्वविद्यालय, पूसा के अन्तर्गत अनुपयोगी एवं बेकार पड़े सामानों की नीलामी की सूचना ।Directorate of Research, Pusa","28/02/2026⦿ अनुसंधान निदेशालय, डॉ0 राजेन्द्र प्रसाद केन्द्रीय कृषि विश्वविद्यालय, पूसा के अन्तर्गत अनुपयोगी एवं बेकार पड़े सामानों की नीलामी की सूचना ।Directorate of Research, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/पत्रांक-संख्या-1001-DoR-dt.-28.02.2026.pdf,2026-02-28T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.145438,open,50,[],,2026-03-04T06:37:36.195064,2026-03-04T10:15:51.145438
16198,,"26/02/2026⦿ GEM BID for for the Purchase of TractorProcurement Cell, Pusa","26/02/2026⦿ GEM BID for for the Purchase of TractorProcurement Cell, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/864_0001.pdf,2026-02-26T00:00:00,,,INR,Goods,,Bihar,Unknown,[],,,2026-03-04T10:15:51.146437,open,50,[],,2026-03-04T06:37:36.195064,2026-03-04T10:15:51.146437
16199,,"25/02/2026⦿ Auction of Fruits of KVK, BegusaraiKVK, Begusarai","25/02/2026⦿ Auction of Fruits of KVK, BegusaraiKVK, Begusarai",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/252.pdf,2026-02-25T00:00:00,,,INR,General,,"Begusarai, Bihar",Unknown,[],,,2026-03-04T10:15:51.147453,open,50,[],,2026-03-04T06:37:36.211233,2026-03-04T10:15:51.147453
16200,,"25/02/2026⦿ National Seminar on Makhana Research and Development: Linking Farmers, Scientists and EntrepreneursDirectorate of Research, Pusa","25/02/2026⦿ National Seminar on Makhana Research and Development: Linking Farmers, Scientists and EntrepreneursDirectorate of Research, Pusa",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Makhana-Brochure.pdf,2026-02-25T00:00:00,,,INR,Works,,Bihar,Unknown,[],,,2026-03-04T10:15:50.837832,open,50,[],,2026-03-04T06:37:36.227938,2026-03-04T10:15:50.837832
16204,,"23/02/2026⦿ Tender of fruits of Kalyanpur Farm for the fruiting season 2026RPCAU, Pusa","23/02/2026⦿ Tender of fruits of Kalyanpur Farm for the fruiting season 2026RPCAU, Pusa",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/tender.pdf,2026-02-23T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.162439,open,50,[],,2026-03-04T06:37:36.277950,2026-03-04T10:15:51.162439
16206,,"19/02/2026⦿ Auction of Goraul PondKVK, Vaishali","19/02/2026⦿ Auction of Goraul PondKVK, Vaishali",HAL,Fisheries,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Adobe-Scan-19-Feb-2026-2.pdf,2026-02-19T00:00:00,,,INR,General,,"Vaishali, Bihar",Unknown,[],,,2026-03-04T10:15:51.167438,open,50,[],,2026-03-04T06:37:36.311307,2026-03-04T10:15:51.167438
16207,,"19/02/2026⦿ Auction of mango orchard of KVK VaishaliKVK, Vaishali","19/02/2026⦿ Auction of mango orchard of KVK VaishaliKVK, Vaishali",HAL,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Adobe-Scan-19-Feb-2026-3.pdf,2026-02-19T00:00:00,,,INR,General,,"Vaishali, Bihar",Unknown,[],,,2026-03-04T10:15:51.168440,open,50,[],,2026-03-04T06:37:36.311307,2026-03-04T10:15:51.168440
16208,,"18/02/2026⦿ Advertisement for Engagement of Part-Time Doctor for Consultation Services (on Consultancy Basis) at Pandit Deendayal Upadhyay College of Horticulture & Forestry (PDUCH&F), PiprakothiPDUCH&F, Piprakothi","18/02/2026⦿ Advertisement for Engagement of Part-Time Doctor for Consultation Services (on Consultancy Basis) at Pandit Deendayal Upadhyay College of Horticulture & Forestry (PDUCH&F), PiprakothiPDUCH&F, Piprakothi",Horticulture,Health,RPCAU,https://rpcau.ac.in/advertisement-for-engagement-of-part-time-doctor-for-consultation-services-on-consultancy-basis-at-pandit-deendayal-upadhyay-college-of-horticulture-forestry-pduchf-piprakothi/,2026-02-18T00:00:00,,,INR,Services,,Bihar,Unknown,[],,,2026-03-04T10:15:51.693636,open,50,[],,2026-03-04T06:37:36.328183,2026-03-04T10:15:51.693636
16209,,"18/02/2026⦿ Tender for Food Arrangements Regarding Kisan Mela-2026RPCAU, Pusa","18/02/2026⦿ Tender for Food Arrangements Regarding Kisan Mela-2026RPCAU, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Short-Tender-Notice-for-Kisan-Mela-2026.pdf,2026-02-18T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.169438,open,50,[],,2026-03-04T06:37:36.344349,2026-03-04T10:15:51.169438
16210,,"18/02/2026⦿ National Conference On Redefining Role Of Agri Food Systems: Extension Strategies For Sustainable Agricultural DevelopmentRPCAU, Pusa","18/02/2026⦿ National Conference On Redefining Role Of Agri Food Systems: Extension Strategies For Sustainable Agricultural DevelopmentRPCAU, Pusa",Agricultural,Social Welfare,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/WOMEN-IN-AGRI-FOOD-brochure-f1.pdf,2026-02-18T00:00:00,,,INR,Works,,Bihar,Unknown,[],,,2026-03-04T10:15:50.807557,open,50,[],,2026-03-04T06:37:36.360925,2026-03-04T10:15:50.807557
16211,,"18/02/2026⦿ Notice for Auction of Mango and Guava Fruits of RPCAU – KVK, SiwanKVK, Siwan","18/02/2026⦿ Notice for Auction of Mango and Guava Fruits of RPCAU – KVK, SiwanKVK, Siwan",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/347-Auction-Notice-reg.pdf,2026-02-18T00:00:00,,,INR,General,,"Siwan, Bihar",Unknown,[],,,2026-03-04T10:15:51.170454,open,50,[],,2026-03-04T06:37:36.360925,2026-03-04T10:15:51.170454
16215,,13/02/2026⦿ निविदा सुचनापूसा ढोली परिसर,13/02/2026⦿ निविदा सुचनापूसा ढोली परिसर,RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/auction-notice_343.pdf,2026-02-13T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.185492,open,50,[],,2026-03-04T06:37:36.427760,2026-03-04T10:15:51.185492
16216,,"13/02/2026⦿ Regarding extension of the last date for submission of Application Form for the posts of Assistant Registrar (Deputation) and Medical Officer (T-6) (Direct) advertised vide Advt. No.- RPCAU/02/2026 dated 24/01/2026Recruitment Section, Pusa","13/02/2026⦿ Regarding extension of the last date for submission of Application Form for the posts of Assistant Registrar (Deputation) and Medical Officer (T-6) (Direct) advertised vide Advt. No.- RPCAU/02/2026 dated 24/01/2026Recruitment Section, Pusa",RPCAU,Health,RPCAU,https://rpcau.ac.in/advt-no-rpcau-02-2026-dated-24-01-2026-for-the-post-of-assistant-registrar-deputation-and-medical-officer-t-6-direct/,2026-02-13T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.480265,open,50,[],,2026-03-04T06:37:36.427760,2026-03-04T10:15:51.480265
16217,,"10/02/2026⦿ Tender Notice for Auction of fruits of different trees of different orchards of Dholi Kothi FarmTCA, Dholi","10/02/2026⦿ Tender Notice for Auction of fruits of different trees of different orchards of Dholi Kothi FarmTCA, Dholi",RPCAU,Agriculture,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/tender-notice.pdf,2026-02-10T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.186492,open,50,[],,2026-03-04T06:37:36.454340,2026-03-04T10:15:51.186492
16218,,"10/02/2026⦿ क्षेत्रीय अनुसंधान केंद्र, माधोपुर में आम, लीची एवं कटहल के फलों की निविदा हेतु नीलामी सूचनाRRS, Madhopur","10/02/2026⦿ क्षेत्रीय अनुसंधान केंद्र, माधोपुर में आम, लीची एवं कटहल के फलों की निविदा हेतु नीलामी सूचनाRRS, Madhopur",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Auction-notice-no.-44-2026-dt.-10.02.2026-Mango-Litchi-etc.-Auction-notice.pdf,2026-02-10T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:51.187493,open,50,[],,2026-03-04T06:37:36.460926,2026-03-04T10:15:51.187493
16219,,"05/02/2026⦿ Updated Brochure for Two Days National Conference on Advances in Biochemistry & Biotechnology for Nutritional Security in the Era of Climate ChangeRPCAU, Pusa","05/02/2026⦿ Updated Brochure for Two Days National Conference on Advances in Biochemistry & Biotechnology for Nutritional Security in the Era of Climate ChangeRPCAU, Pusa",IOC,Social Welfare,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/National-Conference_Final-brochure.pdf,2026-02-05T00:00:00,,,INR,Services,,Bihar,Unknown,[],,,2026-03-04T10:15:50.841916,open,50,[],,2026-03-04T06:37:36.477729,2026-03-04T10:15:50.841916
16220,,"02/02/2026⦿ Skill Development Training – 2026CAET, Pusa","02/02/2026⦿ Skill Development Training – 2026CAET, Pusa",RPCAU,Education,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Skill-Training_Flyer_Eng_Final.pdf,2026-02-02T00:00:00,,,INR,Works,,Bihar,Unknown,[],,,2026-03-04T10:15:50.832908,open,50,[],,2026-03-04T06:37:36.494470,2026-03-04T10:15:50.832908
16221,,"02/02/2026⦿ कौशल विकास प्रशिक्षण – 2026CAET, Pusa","02/02/2026⦿ कौशल विकास प्रशिक्षण – 2026CAET, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Skill-Training_Flyer_Final.pdf,2026-02-02T00:00:00,,,INR,General,,Bihar,Unknown,[],,,2026-03-04T10:15:50.833906,open,50,[],,2026-03-04T06:37:36.494470,2026-03-04T10:15:50.833906
